SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,-0.05989629411594795,-1.4784348958657971,-0.7401375350207304,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,1.3667408905872107,1.335294285126059,2.138129713365884,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0
0,-1.3234892291387457,-0.292744053048307,-1.0088549282431865,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
0,-1.201206041878475,-0.3376439867875385,-0.934098464146084,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0,-0.9974007297780236,-1.4917385799366805,-0.9463850827657613,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,1.2852187657470302,0.27266251996424096,1.0596425364300504,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0
0,-0.1821794813762187,-1.4751089748480761,-0.7604534699376474,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,0.9998913288063985,1.193942641872922,1.63155485411833,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0
0,-0.7528343552574821,0.7449433044806045,-0.4535968243033028,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
0,-0.5490290431570309,-1.4934015404455407,-0.8440774756597235,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0,-0.9158786049378431,0.5021510701869811,-0.6306829540676991,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,0.755324954285857,-0.5056029981824426,0.1176096194247797,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,1.407501953007301,0.026544364652896852,0.8982621022800352,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,-0.8751175425177529,-1.4767719353569364,-0.898209184982323,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
0,1.6113072651077522,-0.12977392317998412,0.9980550334028715,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,1.3667408905872107,-1.4800978563746574,-0.4090826476883859,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,-0.5897901055771212,0.781528435675534,-0.28564293889895365,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
0,-0.9566396673579334,-1.5083681850252848,-0.9299514546299272,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
0,-0.9566396673579334,0.34416982184523986,-0.7292185471989348,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0.6330417670255862,1.5498161907690553,1.336014250408392,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
0,-0.9158786049378431,0.17621081045033601,-0.6843734921651756,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.9566396673579334,0.9943873808096698,-0.616256655006175,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
1,-0.7935954176775724,1.0043651438628323,-0.4397440478344386,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.1604449794583847,0.4522622549211681,-0.8632463653913205,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-1.1604449794583847,0.17787377095919635,-0.9038782352251544,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1.6113072651077522,0.9029245528223458,1.8474640516935554,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0.755324954285857,0.6867396866704893,0.9419821706897303,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,1.081413453646579,-0.7916322057064374,0.07320573561614363,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,-0.9158786049378431,0.69006560768821,-0.6498077266767839,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,1.1629355784867594,0.5753213325768404,1.1550237553016565,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.8776081415461278,0.65015455547556,0.9693789037698726,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0,0.021625830724232544,-0.1314368836888447,-0.11157883202665018,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-0.22294054379630893,-1.4834237773923784,-0.7714165748819554,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
1,-1.2827281667186554,0.4772066625540746,-0.9739141672134403,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,-0.3859847934766699,1.0126799464071345,-0.041410548670827343,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,-1.2827281667186554,-1.4967274614632617,-1.0000976794244938,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,0.5107585797653155,0.6484915949666992,0.6932057168428367,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1
0,0.26619220524477405,-1.4967274614632617,-0.6317417650079945,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
0,-1.1196839170382944,0.1712219289237545,-0.8555920446354353,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1
0,1.6113072651077522,0.5803102141034214,1.556621921531178,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
0,1.0406523912264887,0.06479245635668657,0.7427713039854125,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1.5297851402675717,-0.6735620095773465,0.3403128538669007,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0
0,1.1629355784867594,1.117446458465342,1.7022304843830443,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0
0,-1.2419671042985652,0.19450337604780069,-0.9518556059572872,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.5515196421854057,-1.3271054895594974,-0.4944933968722104,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,-1.2827281667186554,-0.4956252351292798,-0.9868184255482898,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,-0.4267458558967602,0.14627752129084798,-0.32327484440195065,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.6330417670255862,1.2521462596830373,1.1547590525665825,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0
0,1.2852187657470302,0.7216618573565584,1.4760640558237075,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,1.6113072651077522,-1.3487239761746832,-0.28390031255971754,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,-0.8343564800976626,-0.2162478696407268,-0.6821455774783042,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
1,0.06238689314432279,0.9777577757210655,0.4106355471515165,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
0,1.6113072651077522,0.12964791620224364,1.1476782544033572,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0
0,-0.14141841895612844,0.6967174497236519,0.0677131538633616,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,0.021625830724232544,-1.4884126589189595,-0.7350861244930714,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
0,-1.2827281667186554,-1.4800978563746574,-0.9998770938119323,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1.2036966409068497,1.5281977041538695,2.0091753642624135,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0
0,0.3477143300849545,0.2709995594553806,0.31518815259614225,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
0,1.2852187657470302,1.1706611947488759,1.7503181479214578,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0
0,-1.1604449794583847,0.5986027797008862,-0.8678566046938565,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
0,-0.34522373105657966,0.6484915949666992,-0.15384303539343935,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,-0.7528343552574821,-1.5067052245164245,-0.8789300024444452,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,-1.201206041878475,-1.4934015404455407,-0.9831346458185121,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
1,-1.1604449794583847,1.1623463922045736,-0.8134822511974392,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0
0,-0.5897901055771212,-0.99285042727855,-0.7648872407501341,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,-0.9974007297780236,0.04649989075922188,-0.7677769122746901,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,0.10314795556441304,-1.3819831863518919,-0.6571973446975952,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,-1.2827281667186554,0.3707771899870067,-0.9753259151338339,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.3667408905872107,-1.3154647659974745,-0.27042253163220803,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
0,-0.9974007297780236,-0.675224970086207,-0.8573346709746714,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
0,1.570546202687662,1.305360995966571,2.261216485175218,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0
0,0.429236454925135,0.9212171184198106,0.7730356500288544,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1,-1.2419671042985652,0.9644540916501818,-0.9334808244309117,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
1,-0.14141841895612844,1.217224088996968,0.29198254615466934,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
0,-0.712073292837392,0.6468286344578388,-0.4316264972921743,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
0,1.3259798281671205,0.987735538774228,1.6729146564736168,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0,0.10314795556441304,1.0193317884425763,0.49915655347245846,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,1.2852187657470302,1.178975997293178,1.90455160822448,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0
0,1.0406523912264887,-0.31103661864577165,0.3882902245990335,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0
1,-0.5897901055771212,-0.49895115614700075,-0.6269109400928969,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,1.407501953007301,0.8214394878881845,1.8027734065885899,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1.24445770332694,-1.5200089085873079,-0.4895743377120883,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0,1.1221745160666692,1.1623463922045736,1.6318857325371723,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
1,-0.9566396673579334,0.65015455547556,-0.6856970058405448,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
0,1.5297851402675717,1.6030309270525889,2.462743500811432,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
0,-0.712073292837392,1.2055833654349448,-0.3453113470968476,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,0.6330417670255862,-1.4934015404455407,-0.5956098416704159,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,-0.8343564800976626,0.3092476511591708,-0.6817705819369495,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
1,1.570546202687662,0.9029245528223458,1.8963458234371908,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0
1,0.46999751734522527,0.2992698881060078,0.3686581050810573,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,-1.2827281667186554,-0.47899563004067547,-0.9865978399357282,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.5107585797653155,-1.3437350946481017,-0.528750342503016,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,-0.3859847934766699,-1.3320943710860789,-0.7373802148637113,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
0,0.429236454925135,-6.300348887048559e-05,0.27415922865969766,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
0,0.10314795556441304,-1.466794172303774,-0.682432338774634,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0,-0.9566396673579334,0.13629975823768548,-0.7468653962038572,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
0,-0.8343564800976626,1.167335273731155,-0.5091182229850398,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1
1,1.3259798281671205,1.4816348099057775,2.1796880427724763,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0
0,-1.2419671042985652,0.8829690267160208,-0.923444179059362,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
0,-0.22294054379630893,-0.5272214847976282,-0.43914846668052254,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.30695326766486425,-0.4856474720761173,-0.11612289564541768,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
1,-1.1196839170382944,0.3558105454072627,-0.8545994093789084,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
0,-0.9974007297780236,-1.4950645009544015,-0.9409366181354915,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
1,1.0406523912264887,1.0958279718501562,1.3994105554585756,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0
0,0.7960860167059473,1.178975997293178,1.3048455033534474,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0
0,-1.201206041878475,-0.30105885559260914,-0.9406719154004175,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,0.3477143300849545,1.5398384277158927,0.9795699590702149,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
0,-0.5082679807369407,1.1207723794830629,-0.11241705735438394,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1
0,-1.2827281667186554,-0.49229931411155914,-0.9867743084257773,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.1604449794583847,0.5304213988376084,-0.8621875544510251,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,-0.3859847934766699,-1.463468251286053,-0.7997838846573682,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
1,-1.0789228546182041,-1.5083681850252848,-0.9617378414000436,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0,-0.9974007297780236,-1.513357066551866,-0.9415321992894076,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,-0.5897901055771212,0.15459232383515015,-0.4797141608305879,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,0.7960860167059473,-0.53387332683307,0.11835961050748903,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
0,-0.05989629411594795,0.9860725782653676,0.30548238564343494,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-0.14141841895612844,-1.4701200933214948,-0.7199539514713504,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,0.14390901798450328,1.3702164558121281,0.6827720173686763,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0
0,-0.6713122304173017,1.1689982342400156,-0.3317673904855696,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,0.38847539250504476,1.4450496787108476,1.0144224858549367,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
0,-1.2827281667186554,-1.4734460143392158,-0.9997888595669076,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
0,1.1221745160666692,1.1573575106779928,1.6121653787741714,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0
0,-1.1196839170382944,0.6800878446350476,-0.8217321531072405,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.4267458558967602,1.03263547251346,-0.02285929865440277,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
0,0.14390901798450328,-1.4917385799366805,-0.714704013892386,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,-1.1604449794583847,0.18452561299463818,-0.8848858139836066,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-0.9566396673579334,0.003262917528850668,-0.767181331120774,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,-1.2827281667186554,0.32421429573891436,-0.9759435548490063,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,-0.8343564800976626,-0.5205696427621863,-0.7568799830141505,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.3859847934766699,0.29594396708828713,-0.23389355419201868,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1
0,1.2036966409068497,0.9129023158755084,1.519695889988378,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
0,0.18467008040459354,1.129087182027365,0.5244577232332661,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
0,-0.9974007297780236,-1.5183459480784474,-0.9396572215826345,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,-0.05989629411594795,0.791506198728697,0.17489570300700905,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,-0.7935954176775724,0.31756245370347297,-0.6132346321140821,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,-0.34522373105657966,1.1274242215185046,0.05317656199555685,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,0.5107585797653155,1.0342984330223204,0.9572908122015005,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1,1.4890240778474815,1.3485979691969427,2.0788804178318574,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0
0,-1.2419671042985652,-1.4834237773923784,-0.9926198271586578,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1.1629355784867594,1.3685534953032676,1.879801902495076,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0
0,0.3477143300849545,1.3253165220728964,0.908651684631683,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,0.46999751734522527,-0.5255585242887678,-0.009602103339454727,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
0,0.26619220524477405,-0.9745578616810853,-0.43129561887333195,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,1.6113072651077522,0.00825179905543169,1.0886054273593797,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
1,-0.7935954176775724,1.0642317221818078,-0.4637658210423893,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,0.755324954285857,0.16290712637945234,0.5628175612577161,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0
1,1.570546202687662,1.1423908660982487,2.1736439969882904,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0
1,-0.4267458558967602,1.0592428406552268,-0.08991732487310795,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.2419671042985652,-0.32600326322551565,-0.963524584861792,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
0,0.9591302663863083,1.3951608634450345,1.6004081656246418,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0
0,-1.2827281667186554,-0.45238826189890863,-0.9862449029556297,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.3859847934766699,-0.23620339574705207,-0.44289842209406854,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1,1.3667408905872107,0.19949225757438172,1.0817893319312284,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0
1,-0.5490290431570309,0.7765395541489529,-0.2254230666696559,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,-0.8751175425177529,0.4871844256072372,-0.6578370429740235,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,-0.9974007297780236,-1.5000533824809827,-0.9448851006003428,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0.7960860167059473,1.1074686954121795,1.1940894672863032,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,-1.201206041878475,-1.4834237773923784,-0.9817449564593745,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
0,0.755324954285857,0.4755437020452143,0.7640136984750879,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.712073292837392,0.35913646642498387,-0.5029859429558293,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.2852187657470302,0.9777577757210655,1.6740837602201928,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
0,0.18467008040459354,-0.8199025343570646,-0.3564288619699487,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
